generation,avg,stddev,min,max
0,0.02,0.0,0.02,0.02
1,0.0206,0.002374868417407583,0.02,0.03
2,0.0238,0.004853864439804638,0.02,0.03
3,0.0298,0.0031559467676119,0.02,0.04
4,0.033600000000000005,0.004800000000000001,0.03,0.04
5,0.0394,0.004200000000000001,0.03,0.05
6,0.0434,0.006514598989960933,0.03,0.06
7,0.0504,0.005642694391866353,0.04,0.07
8,0.0795390227352497,0.15411769048179239,0.03,1.156951136762485
9,0.2405274772854716,0.399664562487343,0.04,1.1881155700931136
10,0.6762890309314953,0.5352767462607682,0.04,1.2263214823441602
11,0.8148292041840308,0.5152908501548726,0.04,1.2323807686295392
12,1.02172382407418,0.3890622138914222,0.04,1.2590468402664097
13,0.9752247256640945,0.4933187905433348,0.03,1.7970018746731715
14,0.972375485385629,0.613780587194861,0.02,1.8155173325026976
15,1.1010651801070686,0.8229485455697964,-1.0,1.8155173325026976
16,1.3808351314946503,0.5250083797464294,0.12,1.8190733466567046
17,1.3599736687230635,0.642709284778679,-1.0,1.8309732153115315
18,1.3655329423757616,0.7001304020103213,-1.0,1.8309732153115315
19,1.4652101742368129,0.5841206657973972,-1.0,1.8309732153115315
20,1.4131903607971805,0.6482652380096371,-1.0,1.8484202624845527
