generation,avg,stddev,min,max
0,0.02,0.0,0.02,0.02
1,0.021,0.0029999999999999996,0.02,0.03
2,0.025,0.005,0.02,0.03
3,0.0304,0.0028000000000000004,0.02,0.04
4,0.034,0.005656854249492381,0.02,0.05
5,0.0404,0.004454211490264018,0.03,0.05
6,0.046,0.01,0.02,0.08
7,0.0594,0.013477388471065157,0.03,0.09
8,0.09940891677394069,0.14621848315073488,0.06,1.1204458386970342
9,0.211748893195318,0.3330496757502392,0.05,1.126328208846899
10,0.6834762943485765,0.5023643223882752,0.05,1.2334975087662414
11,0.9535201379400651,0.4209261324977744,0.04,1.403512864991318
12,1.2107638721691207,0.09311370400716397,1.0823607216628364,1.403512864991318
13,1.1977312470258723,0.31355336557935837,0.03,1.5351429663921579
14,1.2391028536528503,0.3246117186933167,0.05,1.5351429663921579
15,1.243919554274468,0.33349018193593555,0.02,1.5351429663921579
16,1.2759060002066513,0.3026122066120356,0.03,1.5664878584282367
17,1.2862592110158713,0.30863610458358404,0.04,1.604058731126265
18,1.3062724649626747,0.2567442659265983,0.05,1.6478185671726386
19,1.3973363839748538,0.25341143889155493,0.05,1.6499064776097643
20,1.4247265098698938,0.2617415812321291,0.03,1.6866255183767724
