generation,avg,stddev,min,max
0,0.02,0.0,0.02,0.02
1,0.024400000000000005,0.004963869458396342,0.02,0.03
2,0.07224832486602185,0.21930778872125464,0.02,1.1465365362420419
3,0.3729479863573947,0.5201767897709854,0.02,1.3069789513821306
4,0.5833370011317314,0.5691598134766782,0.03,1.344360174787009
5,0.7248463678840988,0.5888969939674179,0.02,1.52335356713228
6,0.8039408665915583,0.6018538454612528,0.03,1.52335356713228
7,0.9518053001808172,0.5513249008277965,0.03,1.5831874184772103
8,0.9714184858344848,0.5294886575590694,0.03,1.5831874184772103
9,1.0412866734632622,0.5139414748054298,0.03,1.594227426757748
10,1.1937417607927232,0.3576858069885246,0.04,1.594227426757748
11,1.1037001990569664,0.470822782382114,0.02,1.5942523557294563
12,1.1312794962311674,0.45175290205071383,0.03,1.5942523557294563
13,1.1605620571364303,0.4646265860143892,0.02,1.5969083558787944
14,1.0811054756789218,0.5318141088239187,0.03,1.7262027183125457
15,1.1273589162297377,0.4902185254155309,0.03,1.7262027183125457
16,1.1187413940058666,0.5206291194024744,0.03,1.7298712416677624
17,1.1845701445464458,0.47303804521155174,0.02,1.7298712416677624
18,1.2710447694327665,0.3038630182344993,0.04,1.7301525681950023
19,1.2031882986251252,0.46285618316698446,0.02,1.7975529430807353
20,1.2464385735540466,0.4392125136254769,0.04,1.7256464189473149
