generation,avg,stddev,min,max
0,0.02,0.0,0.02,0.02
1,0.0216,0.0036660605559646715,0.02,0.03
2,0.027399999999999997,0.0062641839053463304,0.02,0.05
3,0.033800000000000004,0.0079724525711979,0.02,0.05
4,0.0466,0.0076446059414465575,0.02,0.06
5,0.05459999999999999,0.008991106717195609,0.04,0.08
6,0.06540000000000001,0.010432641084595982,0.05,0.1
7,0.10138668988181333,0.1387741486007097,0.06,1.0693344940906668
8,0.2127091193476311,0.3152152354675561,0.07,1.091281811148102
9,0.6615743968505791,0.4809117241259386,0.06,1.0913813974933686
10,0.8172358090229811,0.4455179552597874,0.05,1.2720961400990323
11,0.8868953270704543,0.4156231058646445,0.05,1.2720961400990323
12,1.047112926944983,0.3361193769846291,0.06,1.376272332349991
13,1.1194671844817379,0.35413325421600167,0.07,1.4610103521050546
14,1.1570971079477115,0.3416546000667691,0.06,1.4617684850290202
15,1.217667767529378,0.42792851880113186,0.06,1.4680904886718733
16,1.1216945916504801,0.47776291163684154,0.05,1.4680904886718733
17,1.15987667425321,0.5165251148491017,0.04,1.484799091860344
18,1.3588183499210333,0.3318051550050649,0.09,1.484799091860344
19,1.361095850134171,0.37211072610946927,0.07,1.5409080697485324
20,1.3573071785348134,0.38419374902148895,0.08,1.5412994336394523
