generation,avg,stddev,min,max
0,0.02,0.0,0.02,0.02
1,0.0206,0.002374868417407583,0.02,0.03
2,0.024600000000000004,0.005730619512757761,0.02,0.04
3,0.0328,0.004489988864128731,0.03,0.04
4,0.03860000000000001,0.005660388679233963,0.02,0.06
5,0.04159999999999999,0.007578918128598567,0.03,0.06
6,0.05539999999999999,0.0106226173799116,0.02,0.09
7,0.0666,0.009718024490605074,0.05,0.09
8,0.09814703622304709,0.13771352995103697,0.04,1.0573518111523543
9,0.1943687203887828,0.29804284482767474,0.03,1.219952567929222
10,0.6319631746831192,0.5321426374153829,-1.0,1.219952567929222
11,0.9325229572660494,0.485001639248537,-1.0,1.3118962337387612
12,1.0455933937680835,0.3706224164717513,0.03,1.4450270757921366
13,1.13999292254847,0.3925003201819453,-1.0,1.4450270757921366
14,1.2115742328007477,0.3543779164037397,0.03,1.4626681769763599
15,1.343327549169261,0.21913050318097788,0.05,1.6500515021824498
16,1.3825214688281335,0.3591386254561356,-1.0,1.6540346992899426
17,1.2449251091105644,0.6181022253339532,-1.0,1.667968434492352
18,1.272077086730966,0.5955429200833476,-1.0,1.6679684344923535
19,1.3482436700885005,0.5812732717421284,-1.0,1.8168720133232306
20,1.5758469823975694,0.1978749565055746,1.1767324053084955,1.8168720133232306
