generation,avg,stddev,min,max
0,0.2183692722588085,2.7755575615628914e-17,0.21836927225880853,0.21836927225880853
1,0.06652939411319894,0.107383859881653,-0.015000081235341557,0.23387680949775821
2,0.08445063733665993,0.10544711870387956,-0.015999905425139488,0.23847778013576676
3,0.09788563741345152,0.12016793743608375,-0.016000012807321766,0.44372551099754626
4,0.15327628752346967,0.11888216357141398,-0.019999999802191783,0.35336444102940906
5,0.21103784536984077,0.12375998131311927,-0.02000000234123892,0.5811881118697226
6,0.2739991913362183,0.16269411896346772,-0.017142800621148393,0.8193168733220045
7,0.2633821187934317,0.20735131626826903,-0.019999985071479952,0.8193168733220045
8,0.29889020358597146,0.17265043537557337,-0.01666668602949771,0.8120828928703518
9,0.3193985188932986,0.16186990370020302,-0.01600008869475058,0.6944802316875798
10,0.31936970542563403,0.1821181834280223,-0.016666666870876104,0.6076731972657404
11,0.3809207784517214,0.20335644696172073,-0.01714295153748806,0.8112474589130209
12,0.3572353679639061,0.1888206794789825,-0.01714295153748806,0.7063869366695876
13,0.34305803638553933,0.19796427680726816,0.08646677520893827,0.8199690926605723
14,0.37620478453931555,0.18337576231576447,-0.01714279981316231,0.7047229661558678
15,0.3535793686696572,0.1875797668117524,-0.015997662261294586,0.7049538024206722
16,0.3236343290138596,0.21266948917181114,-0.017500015159393235,0.7303152843460875
17,0.39574396320217614,0.19285717052734916,-0.019999999014204982,0.7034009469102737
18,0.404016632574147,0.2310811205368333,-0.016666675931268457,0.8420267521719068
19,0.4185740066597269,0.2516196206299916,-0.017777732496328094,0.840853011478969
20,0.4035587618188698,0.21231112777422556,-0.013333323120638074,0.7237075427103573
21,0.41561011543003135,0.2017639338810704,-0.017142888916626135,0.7022673378196569
22,0.41586802238363896,0.21512078567086365,-0.01750003327904526,0.8014699974999301
23,0.4432404551725766,0.22873340215021648,0.06597554840169653,0.8884249784784856
24,0.44680589843095214,0.2214345088089624,0.07137957009556699,0.9381549068204691
25,0.43833474780867476,0.22772289543912938,-0.013333258779947291,0.911826854884813
26,0.459256644592868,0.22931511419176823,-0.016666578869784426,0.9391379501648435
27,0.4067185407771622,0.22659968662889501,-0.01665924749186777,0.8334853443814969
28,0.4581142782039169,0.2204264838951945,0.06221129325490119,0.8481359561733032
29,0.49620821340322935,0.22861252772526475,0.08931076502768637,0.8911315452604714
30,0.3884321787671333,0.27000644024921,-0.020000043342165093,0.911826854884813
31,0.39136772777714385,0.2663322754481514,-0.020000059490182843,0.911826854884813
32,0.41293373688867413,0.2247266365503909,-0.016666606375903503,0.911826854884813
33,0.4733124958193229,0.2168872485750907,0.09149342792444402,0.7953052231907772
34,0.5107130887469516,0.22132683728192057,-0.01599997061290648,0.799392540380434
35,0.46681333500369354,0.2350582013626276,-0.019999879460154586,0.8554137013577301
36,0.4774092003664123,0.24394585118786818,0.0962393907656935,0.8688150865403333
37,0.4890805002144545,0.2306786116767858,0.0630990254939849,0.9328401353366684
38,0.5055581533526586,0.23347657698026547,-0.01600004064739968,0.9355843677306617
39,0.5478057942832177,0.2391157098330077,-0.013333420189165739,0.8911117083249628
40,0.47296961333280463,0.24137240050290243,0.06264926015680543,0.9339327666975334
41,0.5462647022998945,0.242585008026832,0.05303389703676912,0.9339327666975334
42,0.47457116908815566,0.2325613751210901,-0.01333333283630947,0.9339327666975334
43,0.5058868294638565,0.2776654954850573,-0.014999998448795173,0.9752760010613778
44,0.5101531435035567,0.25660697162597823,0.1193832581965943,0.9339327666975334
45,0.4280783727835758,0.28668904147740587,-0.019999980877818027,0.9339327666975334
46,0.5282558609345993,0.2829500972370941,-0.020000008377767907,0.958759453904732
47,0.5415088224605981,0.2597521260066023,0.0650989717992226,0.958759453904732
48,0.5153823483722069,0.25067561863057813,0.11977988131331146,0.98149476388166
49,0.47423650468601125,0.2488443073380209,0.10292258261201918,1.0419123551997262
50,0.4945408459302628,0.2691628301239317,-0.01666638775189025,1.0419123551997262
51,0.493722043522563,0.2586902935707215,-0.016666546613583688,0.9383799162518691
52,0.48648217131424404,0.26141731175022564,-0.01714277579101407,0.8686405865152972
53,0.5448690240088454,0.2444733652214676,0.09586955352717678,0.8686405865152972
54,0.5192404293654054,0.25781921922734213,-0.01666658641338144,0.9783989860854777
55,0.49521495701024604,0.2748279315931908,-0.013333354856781101,0.9783989860854777
56,0.47970406581241454,0.26190661864964,-0.01799997001456905,0.9734525072758126
57,0.49690720728683163,0.23396633927412966,-0.01600000189625945,0.9143830561026207
58,0.5060901023355678,0.2306982522959623,0.05919348829348158,0.9179573542066021
59,0.5367939372890099,0.24681686430849004,0.1341863815887078,1.0806863030301521
60,0.47610046719348814,0.26026432996278914,0.1213033091827285,1.0806863030301521
61,0.48095579618839324,0.2592879584269626,-0.016658866899295053,1.0806863030301521
62,0.46762101315871957,0.24598645879851555,0.12556358295073614,1.0806863030301521
63,0.4442990123890287,0.2602456614364462,-0.013333323120638074,1.0806863030301521
64,0.5102233852929609,0.2421931948574749,0.13251684564813898,1.0806863030301521
65,0.5119471629986417,0.26094363090385486,-0.016000014456406832,0.9116267109885592
66,0.4740293461085876,0.22510482641201027,-0.016666679071083133,0.8365852884122873
67,0.4928448275322986,0.1973636331492584,0.09588643140050002,0.7901973431184246
68,0.4642038808639707,0.2308662787023161,-0.013333442017808783,0.817034936484433
69,0.445211146383273,0.21009026727019847,0.1514017057653907,0.8067909536514181
70,0.4380798822163219,0.2206883401095671,-0.017777816685489542,0.8067909536514181
71,0.4760651177373234,0.22033125635526382,-0.014998976507134151,0.8067909536514181
72,0.48182760147972525,0.19453631451800288,0.17969023056568476,0.8334369882364925
73,0.48696562793003273,0.18720281510437708,0.19771908794443596,0.8188057481911862
74,0.46465534543739145,0.20590910724453787,-0.016657659829249834,0.8188057481911862
75,0.47050994970153437,0.20060047784567014,0.11568602271565483,0.8188057481911862
76,0.4487834507028097,0.2128359017606633,0.09644367284753945,0.8188057481911862
77,0.47825265004696754,0.20418155144137695,0.11027144746148027,0.7834625040396388
78,0.5203231283715349,0.19500001790169563,0.028707192383069565,0.8187755553940816
79,0.5209911876207858,0.20876395478265034,0.16530370939503966,0.8542724060393115
80,0.5057600687180692,0.24089241669827516,-0.009999999999999724,0.8181842397079483
81,0.49753180016480614,0.22531676172459894,0.06622289969248744,0.8993601173358249
82,0.5242449001297043,0.24697138068131977,-0.02000000067158538,0.9087800024412384
83,0.5007389495775563,0.27491077268525005,0.08388193491217631,0.9672650658978098
84,0.5097240800337657,0.2854832982249505,-0.014999990992231602,0.94797282311822
85,0.49789715703846893,0.26896482336775973,0.12810385844899103,0.9069375735506688
86,0.506770558985796,0.2832190790574115,-0.016666738710469663,0.9896363735300767
87,0.49506212516377746,0.2736740532621729,-0.016000022802470128,0.9896363735300767
88,0.5153410121022917,0.311609763452629,-0.013333329080541708,0.9956257049285716
89,0.509100578708338,0.31412743488618844,0.09138161100125716,0.9956257049285716
90,0.5093072619265329,0.28350307724670565,-0.01749990135914138,0.9838730249995715
91,0.4616785049090004,0.26056147016565295,-0.016666666672273026,0.9817156794692437
92,0.4987967671639879,0.2644428422464914,0.11976701646239683,0.9817156794692437
93,0.5154265565381028,0.2709623930095603,0.09979909242953226,1.070946429044422
94,0.4774720468311719,0.28578366301728786,0.059515840012021634,0.9901602783066774
95,0.5597090268300657,0.24607008682760556,-0.01714287356225746,0.9126034565022184
96,0.5625286953989225,0.2655290839321937,-0.014999998969243115,0.9961404949993553
97,0.569185411684474,0.23574496451048713,-0.017499982596303424,0.9382706286639133
98,0.5348991629096133,0.2467411098470073,-0.01750000043261539,0.9234848836604117
99,0.5733229908071877,0.26673596434338287,0.07525573129670259,0.9234848836604117
100,0.44989625063441147,0.25617620012236775,0.07242577919421161,0.9828812527897866
