generation,avg,stddev,min,max
0,0.2183692722588085,2.7755575615628914e-17,0.21836927225880853,0.21836927225880853
1,0.07772061730720199,0.11038643311697724,-0.01600000245002968,0.3068308891913959
2,0.0742128426593075,0.10531055927095566,-0.016666654567450267,0.30891221459586293
3,0.11227542910903335,0.11750740232045394,-0.020000033514031082,0.5145370512091345
4,0.11800475182146405,0.16079045424467311,-0.01999999999999945,0.5145370512091345
5,0.15462322246910692,0.12296950311107825,-0.01600001455973285,0.43816553461023106
6,0.14293955389864407,0.12420869761775825,-0.019999950772637484,0.43816553461023106
7,0.16695124972277026,0.12438936526753232,-0.018000039314618056,0.43816553461023106
8,0.1714151043219,0.14322596130025492,-0.01714286159258259,0.5564370805959308
9,0.21431346457158695,0.12657153350775008,-0.020000001085488946,0.6892471717060347
10,0.18777255607973395,0.13258179742563925,-0.017500000046209534,0.5814433535447118
11,0.23286992923634708,0.11256531017593217,-0.016000218970611373,0.46296518720173296
12,0.23900611542056155,0.10718236850884491,-0.017142852303065493,0.5702997185070321
13,0.23219803403047762,0.09998671466360969,-0.017777776927509224,0.3927297095237653
14,0.2531538155236758,0.10210937909787057,-0.017142857988700487,0.5431070489900642
15,0.2545483933584875,0.1342117742634308,-0.01777779999054018,0.5966728466680374
16,0.24660857968485636,0.12217249443177108,-0.01777782914444795,0.4888937727355705
17,0.26211007523879837,0.11663993383846943,-0.01600000849236318,0.4566525841990304
18,0.266867108746567,0.12786377139576194,-0.01999999999999945,0.6139010234506308
19,0.2874539905619882,0.09396427764086701,0.08813161009652463,0.5159955498254112
20,0.30294349074479615,0.10598595755471724,-0.015000006261916497,0.5372506093805579
21,0.2109325284391772,0.2641905059855378,-1.0,0.46138928232124965
22,0.2594904879785583,0.2010125222765482,-1.0,0.5325699557847258
23,0.282553849014152,0.2167154959483096,-1.0,0.5779437419155914
24,0.24978343426723718,0.27615328889180957,-1.0,0.5779437419155914
25,0.3068303702923769,0.10207949605821744,-0.01749998745959704,0.5779437419155914
26,0.20734836731951378,0.3172857699823656,-1.0,0.5606529014830722
27,0.2436803695322195,0.19752434887655154,-1.0,0.45618801142808363
28,0.2482545009793722,0.19355113665563828,-1.0,0.47216657540061685
