generation,avg,stddev,min,max
0,0.0,0.0,0.0,0.0
1,1.1219272839172743e-10,9.651183422226075e-10,0.0,8.414454629379557e-09
2,1.1985733947646244e-09,4.351201031536863e-09,0.0,3.2072392335224714e-08
3,3.213791129240961e-06,2.7607100908168508e-05,0.0,0.00024069904391153224
4,1.1211120203018881e-05,4.873396568390755e-05,0.0,0.00024069904391153224
5,3.3541905759965386e-05,9.787092780969406e-05,0.0,0.0006316469944066948
6,0.0001203178125831136,0.0001713689299129379,0.0,0.0006854312509397345
7,0.00022014436536478175,0.00023272462013421022,0.0,0.0010732017933923125
8,0.0003725920501924231,0.00030428446082921077,0.0,0.0010742001461966203
9,0.0004844368901991318,0.00039917663558468645,0.0,0.0015116984039575114
10,0.0005871299757904431,0.00046493499679031854,0.0,0.0015116984039575114
11,0.0007101403779652144,0.0005078363647367404,0.0,0.0015116984039575114
12,-0.01263024943649398,0.11478089870536339,-1.0,0.0015116984039575114
13,0.0006798235838520844,0.0006096119901932377,0.0,0.001769553628630751
14,0.0007789526538971528,0.0006756324382143147,0.0,0.001769553628630751
15,-0.012535241692048903,0.1147923710421758,-1.0,0.001769553628630751
16,-0.012539289401943625,0.11479233870415845,-1.0,0.001769553628630751
17,0.0007342274610814226,0.0007749044441743376,0.0,0.001769553628630751
18,0.0006466717524571866,0.0007477820057702957,0.0,0.001769553628630751
19,0.0007987239185245804,0.0008129402389350826,0.0,0.001773763190339097
20,0.001028248248105213,0.0008119735608646438,1.7763568394002505e-19,0.001773763190339097
