generation,avg,stddev,min,max
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,1.315770710913092e-10,8.870125846575325e-10,0.0,7.3441516267852165e-09
3,1.4384733449755417e-08,1.1671184742072531e-07,0.0,1.0172356857329274e-06
4,7.328840322132736e-08,2.5375635149141237e-07,0.0,1.032876786769843e-06
5,2.468897340853502e-07,4.157667724637411e-07,0.0,1.032876786769843e-06
6,5.302357148729817e-07,4.844859456770575e-07,0.0,1.0558050228214243e-06
7,8.091310036526288e-07,3.9990775507067664e-07,0.0,1.0747113175361938e-06
8,8.120762653163246e-07,4.21219207247949e-07,0.0,1.0747113175361938e-06
9,9.975344831365328e-07,7.135230828413294e-07,0.0,5.6496837294916315e-06
10,1.3657327492383563e-06,1.455958742749833e-06,0.0,6.213986713989586e-06
11,2.6593685099765366e-06,2.2578027896068454e-06,0.0,6.2140354416051435e-06
12,5.1465154181430745e-06,7.135526069483509e-06,0.0,6.287439693971011e-05
13,2.8581196176003898e-05,0.00015541342573702576,0.0,0.0013571028378182243
14,0.00011088981241361105,0.0004116945767725043,0.0,0.0028218535558983643
15,0.000191614945718893,0.0004553018944419228,1.3495625594414862e-07,0.0028218535558983643
16,0.0005783749932258514,0.0008461121498448109,6.58846595403173e-08,0.003343449237752021
17,-0.012474862062638219,0.11480383843478331,-1.0,0.004039920350585657
18,0.0013914870510609433,0.0015184976366362656,5.228630774375432e-10,0.004039920350585657
19,0.0011334709668263192,0.001550939349226116,3.1122901986430104e-07,0.004110963840136097
20,-0.011988294725649344,0.11486689348322865,-1.0,0.004110963840136097
