generation,avg,stddev,min,max
0,0.0,0.0,0.0,0.0
1,2.384953678610018e-21,2.0516147290233214e-20,0.0,1.7887152589575134e-19
2,3.4079989295164144e-11,2.9316715295193237e-10,0.0,2.5559991966005226e-09
3,1.3631995718532588e-10,5.743261880100817e-10,0.0,2.5559991966005226e-09
4,1.6396516794175088e-09,6.744033889622899e-09,0.0,5.693102339215789e-08
5,1.4472938273185761e-08,6.302336749670302e-08,0.0,5.329130687551629e-07
6,4.055427153639578e-08,9.104364307229604e-08,0.0,5.329130687551629e-07
7,1.1067203892033358e-07,1.5288713779785885e-07,0.0,5.329130687551629e-07
8,2.7559011482387013e-07,2.33724707192276e-07,1.457167719820518e-20,7.438734648545527e-07
9,4.78295550374859e-07,2.2640084936882348e-07,1.457167719820518e-20,8.496769717564716e-07
10,5.980503035565217e-07,2.4509353442797895e-07,1.2773719682404427e-18,1.2620749923302377e-06
11,6.981874696205666e-07,2.2674493228960843e-07,1.7763568394002505e-19,1.2620749923302377e-06
12,7.524206651466902e-07,3.4108722289948607e-07,1.7763568394002505e-19,1.2620749923302377e-06
13,1.0488603830010529e-06,1.0800765068323724e-06,0.0,9.690690379275451e-06
14,1.722425266171046e-06,2.499476409292431e-06,1.3407805361200796e-08,1.3766443153447108e-05
15,-0.013322247972834095,0.11469896215889303,-1.0,0.00016242392195277964
16,3.9991030384968125e-05,5.9295456098730196e-05,7.234780501767179e-09,0.0003228440681834263
17,8.10449086758361e-05,9.63027565368734e-05,7.234780501767179e-09,0.0004065904694728886
18,0.00013214123480089293,0.00010766733435291345,1.4527224109237295e-07,0.0004065904694728886
19,-0.013167346643210856,0.11471702856078979,-1.0,0.0004065904694728886
20,0.00019687292063220332,0.00013027763565449002,2.1508756309512515e-08,0.0004065904694728886
