generation,avg,stddev,min,max
0,0.25,0.0,0.25,0.25
1,0.3,0.061237243569579464,0.25,0.375
2,0.375,0.08660254037844387,0.25,0.625
3,0.46875,0.09901862198596786,0.25,0.625
4,0.53125,0.1242162932146987,0.25,0.875
5,0.68278215944767,0.16216042162098293,0.25,1.6532159447669983
6,0.8293319492869906,0.23141391368671332,0.5,1.7332231998443604
7,1.021469661358631,0.3646899872161803,0.375,1.8073764443397522
8,1.1692780817131287,0.42029313783886435,0.25,1.8073764443397522
9,1.1957109424364873,0.44741682989122916,0.375,1.8073764443397522
10,1.2051245268571258,0.433818315251452,0.625,1.8478460907936096
11,1.1804155702277868,0.46390404519738987,0.25,1.8040043115615845
12,1.155405160718031,0.4302629550984651,0.5,1.8040043115615845
13,1.1979494884929272,0.4511839077711641,0.5,1.8040043115615845
14,1.1319638580524747,0.49711591979736575,-1.0,1.8765111565589905
15,1.1083352055654752,0.4468757245461217,0.375,1.8246960043907166
16,1.0591595586008495,0.40381046822174166,0.375,1.8210259675979614
17,1.2154986449791412,0.455855222252372,0.375,1.8765111565589905
18,1.1659047092831496,0.4950278907463888,0.25,1.8765111565589905
19,1.2464967946655308,0.46097309208492276,0.5,1.8767955899238586
20,1.1359661242964663,0.4372955296739146,0.5,1.8765111565589905
21,1.1480184978608987,0.4493962358164032,0.5,1.876265823841095
22,1.1716606345309153,0.43902418310584945,0.625,1.8736801147460938
23,1.1936241015504292,0.47840833666192545,0.25,1.8765111565589905
24,1.1150943202305508,0.45215046005673976,0.375,1.8765111565589905
25,1.1464246894461105,0.46435599639137065,0.25,1.8736801147460938
26,1.202386317032571,0.46106345583635,0.375,1.8677875399589539
27,1.0832562573192284,0.4443967072060521,0.375,1.8767715096473694
28,1.1168982547960769,0.4958741171092243,-1.0,1.8767715096473694
29,1.0505375659533405,0.41856040002220807,0.25,1.8736801147460938
30,0.9809831960089318,0.5524043399036271,-1.0,1.8736801147460938
31,1.1266170487293778,0.4482593459148122,0.5,1.8736801147460938
32,1.1304444417072752,0.46899640707632817,0.25,1.8736801147460938
33,1.0344371265390762,0.4184400144176168,0.375,1.8433133959770203
34,1.1234708829643936,0.44761651171262234,0.5,1.8444970846176147
35,1.2102727610537871,0.45096415296188974,0.5,1.8736801147460938
36,1.0908452030360096,0.4379422407450605,0.375,1.8548496961593628
37,1.120823775749583,0.4385170721290659,0.5,1.8724017143249512
38,1.068563032620913,0.4167738617526709,0.5,1.8724017143249512
39,1.1184730310423392,0.43921048711636806,0.5,1.8724017143249512
40,1.1190766316772711,0.45026032067186006,0.25,1.8724017143249512
41,1.1946282640727066,0.46923332009943336,0.25,1.874372661113739
42,1.0933007685373197,0.4583228654181786,0.5,1.874372661113739
43,1.0154933522711955,0.4892946161544969,-1.0,1.874372661113739
44,1.1211546873991676,0.5645477738236022,-1.0,1.8748281598091125
45,1.0839616408284436,0.45486585324538775,0.25,1.8746253848075867
46,1.0945279513118082,0.4344667219716137,0.5,1.831153690814972
47,1.0876027187741164,0.4272416151682917,0.375,1.831153690814972
48,1.1863642013795448,0.4833227109883446,0.375,1.8750081062316895
49,1.1307360728533582,0.4538149131304584,0.5,1.8750081062316895
50,1.0904486251629502,0.4491606165184093,0.25,1.8750081062316895
51,1.202581733217884,0.48392652718166734,0.375,1.8781917095184326
52,1.1818564297847258,0.4585794464203719,0.5,1.8751208782196045
53,1.1218153385971532,0.5104618359248764,-1.0,1.8751208782196045
54,1.2051410700341336,0.4888476775408062,0.375,1.8751208782196045
55,1.1693665850952604,0.46971604386166216,0.375,1.8751208782196045
56,1.1448818548297177,0.4621291644945436,0.375,1.8751208782196045
57,1.0925492002253583,0.4269318205561232,0.5,1.8765111565589905
58,1.15168151008842,0.4502935993670235,0.625,1.8765111565589905
59,1.1087955075946072,0.43612570777710324,0.6153846153846154,1.8754931092262268
60,1.110910819127208,0.45780631924381526,0.5,1.8754931092262268
61,1.0730351652124637,0.45550879156249835,0.375,1.874654769897461
62,1.0948507584833136,0.4219000403647095,0.625,1.8751208782196045
63,1.1398241435843284,0.4447351645262846,0.375,1.874654769897461
64,1.0892240492936338,0.4215518111956187,0.375,1.8420745134353638
65,1.1296485162077714,0.4508170171419904,0.375,1.8739320039749146
66,1.1305363886840787,0.43112793354435425,0.6153846153846154,1.8739320039749146
67,1.048032053932536,0.49542731247418387,-1.0,1.8739320039749146
68,1.0409387037713302,0.437884032537751,0.375,1.8738826513290405
69,1.1402153103010995,0.51405304027906,-1.0,1.8738826513290405
70,1.141629889531106,0.4421350354053065,0.375,1.8748221397399902
71,1.1223003904711115,0.4556752597030491,0.375,1.8765963315963745
72,1.1158140875145812,0.5069493779798655,-1.0,1.8765963315963745
73,1.1175549972361154,0.4644511973855709,0.375,1.8765963315963745
74,1.1312982196312447,0.4595466616040283,0.375,1.8765963315963745
75,1.1114408556830673,0.4556980017545493,0.5,1.8765963315963745
76,1.0494799976811808,0.49518116114076066,-1.0,1.876524806022644
77,1.1490291042351963,0.4701061703065753,0.375,1.876524806022644
