generation,avg,stddev,min,max
0,0.25,0.0,0.25,0.25
1,0.3,0.06123724356957946,0.25,0.375
2,0.375,0.05590169943749474,0.25,0.5
3,0.45,0.11456439237389601,0.25,0.625
4,0.6375,0.10383279828647594,0.5,0.75
5,0.65,0.10897247358851683,0.5,0.875
6,0.725,0.10897247358851683,0.5,0.875
7,0.9873063921928406,0.29214769804141894,0.75,1.6150472164154053
8,0.9773841977119446,0.24090819843327616,0.75,1.518879234790802
9,1.1011443621837176,0.391464228040124,0.6153846153846154,1.67441326379776
10,1.3736492806010776,0.4222493827006014,0.5,1.7394076585769653
11,1.10669215798378,0.4741043438806786,0.375,1.7846628427505493
12,1.3685046111212837,0.4431425119520507,0.75,1.7846628427505493
13,1.136640633833714,0.45967935750777694,0.5,1.7309682965278625
14,1.1745888650417329,0.5288699777034463,0.375,1.69724839925766
15,1.174106995397144,0.40800118870762997,0.75,1.7434273958206177
16,1.27168830037117,0.4783759050115309,0.625,1.8199504613876343
17,1.3265971534781986,0.5237009675143193,0.25,1.8199504613876343
18,1.0895423731538985,0.44648359372412033,0.6666666666666666,1.8199504613876343
19,1.130937433242798,0.5026760087474315,0.5,1.8259105682373047
20,1.2428156839476692,0.5446887577217195,0.25,1.8259105682373047
21,1.3617662549935854,0.5006198833070684,0.6153846153846154,1.8259105682373047
22,1.2784501764509413,0.47356597088826863,0.6666666666666666,1.7962512969970703
23,1.1785764926009707,0.4571177788748335,0.625,1.8259105682373047
24,1.1898966948191325,0.46064450538598206,0.625,1.7831314206123352
25,1.2514542441897922,0.4440884624091108,0.75,1.7827073335647583
26,0.9320672373231659,0.33899681678418253,0.6153846153846154,1.6555171012878418
27,0.939123611931849,0.2487076266031905,0.7272727272727273,1.6695189476013184
28,0.9303856390895267,0.3494029444005158,0.5,1.6705533266067505
29,0.8719485214683745,0.7266022652576177,-1.0,1.7083571553230286
30,1.0705017071300085,0.44579421622940474,0.375,1.751402199268341
31,1.3539015024238163,0.4229170395257272,0.8,1.794257640838623
32,1.1729530673556858,0.46676741049789544,0.5,1.7654700875282288
33,1.0965705083476174,0.4485198445431459,0.625,1.7819871306419373
34,1.3433306687408024,0.4362916910506908,0.75,1.7914003729820251
35,1.2468006723456913,0.48437241151631816,0.5,1.7914003729820251
36,1.2203387943903605,0.45724280086148134,0.75,1.7914003729820251
37,0.9705082225799562,0.5319947749216191,0.25,1.7300750017166138
38,1.070089315344589,0.43865145556875607,0.6666666666666666,1.7914003729820251
39,1.0170319314316065,0.3768158489827218,0.7272727272727273,1.7690638303756714
40,1.254981051021152,0.46980542130720404,0.75,1.7739487290382385
41,1.4678002172046238,0.38860951524770193,0.875,1.7739487290382385
42,1.2366793738471138,0.4375764932986988,0.875,1.8114720582962036
43,1.1138244317637551,0.4441447532746817,0.75,1.8114720582962036
44,1.29231372806761,0.4094708240602777,0.875,1.757493019104004
45,1.1352761879232196,0.3996321894436397,0.8,1.7517133355140686
46,1.466288255320655,0.38333291233934796,0.875,1.7782409191131592
47,1.3833800719843972,0.440453710081041,0.75,1.7857809662818909
48,0.961512612706483,0.39415611815898377,0.6666666666666666,1.7782409191131592
49,0.9019934768146939,0.30346480519650976,0.5,1.7338236570358276
50,0.9675209125800011,0.360337703363312,0.6153846153846154,1.7442238330841064
51,1.2704086498419445,0.4212266697407398,0.8,1.7454506158828735
52,1.0031696419764047,0.31777505156705455,0.7272727272727273,1.6337237358093262
