generation,avg,stddev,min,max
0,0.25,0.0,0.25,0.25
1,0.29,0.058309518948453,0.25,0.375
2,0.3725,0.0770146090037468,0.25,0.5
3,0.4675,0.09940447676035521,0.25,0.625
4,0.5725,0.12522479786368193,0.375,0.875
5,0.7201352082358465,0.24273280400511046,0.375,1.7701256275177002
6,0.8760023655361598,0.3465651232741451,0.5,1.786786437034607
7,0.9717223783854653,0.39155790331701995,0.25,1.786786437034607
8,1.1407281336423123,0.4426231478943629,0.375,1.7923822402954102
9,1.1262254110514514,0.45729087138635777,0.5,1.822230875492096
10,1.0932722078853552,0.45430309359371834,0.5,1.822230875492096
11,1.227780216773351,0.4608025896702323,0.25,1.822230875492096
12,1.0980247563878867,0.44510580161201363,0.25,1.822230875492096
13,1.2228993988735508,0.43869273085413296,0.7272727272727273,1.822230875492096
14,1.0120455534280317,0.4388255252840334,0.25,1.822230875492096
15,1.2591124319500393,0.45510316775025517,0.5,1.878318727016449
16,1.1069022896554734,0.45940638765614306,0.25,1.8134554028511047
17,1.1658234190844525,0.4424418178847172,0.625,1.8782678842544556
18,1.0607411860962106,0.4208136177154394,0.625,1.8782678842544556
19,1.2199555821337251,0.45731727722832743,0.6153846153846154,1.8198949098587036
20,1.1771315906120068,0.486490316625333,0.625,1.86269873380661
21,1.085314716221106,0.4420664109031172,0.5,1.8201998472213745
22,1.0194075613885385,0.41419716989855837,0.5714285714285714,1.8209390044212341
23,1.1363554482965756,0.4746966183868445,0.375,1.8781241178512573
24,1.1440570711911695,0.4849794884717937,0.5,1.8781241178512573
25,1.1606900771145867,0.4785417883603883,0.5,1.8781241178512573
26,1.0221452718214552,0.417783165224341,0.375,1.8201998472213745
27,1.0238422125517719,0.5106891723125208,-1.0,1.8259946703910828
28,1.1421652429889317,0.4942470449662846,0.375,1.877523958683014
29,1.1967592747828344,0.5796733042236829,-1.0,1.877523958683014
30,1.0640071446410504,0.45376332142933773,0.5714285714285714,1.8775647282600403
31,1.1899450396341045,0.595031097554138,-1.0,1.8775647282600403
32,1.0518378530030297,0.4049056625813436,0.6666666666666666,1.8775647282600403
33,1.0675760368858092,0.4499059814176603,0.375,1.877523958683014
34,1.150453929177372,0.47709973978091225,0.5714285714285714,1.8779476881027222
35,1.0915878916581472,0.5490817702088286,-1.0,1.8779476881027222
36,1.0929448765094834,0.45120514414018786,0.625,1.8731387257575989
37,1.147388108623426,0.4764187441912955,0.25,1.8709441423416138
38,1.1454696082611275,0.4533145598086581,0.5,1.874019742012024
39,1.1504566830143783,0.4778823106514375,0.5,1.877523958683014
40,1.1047214751851215,0.5657243048897278,-1.0,1.877523958683014
41,1.1367649418076051,0.5678771535659889,-1.0,1.8775288462638855
42,1.199572907888528,0.4923371177895021,0.6666666666666666,1.877523958683014
43,1.1412167436028309,0.4811626640179933,0.5714285714285714,1.874019742012024
44,1.011730578850874,0.4322955742832888,0.375,1.874019742012024
45,1.046194446442381,0.45818382857344714,0.5,1.8743285536766052
46,1.0670804555199362,0.41536309602137045,0.6666666666666666,1.874019742012024
47,1.0946585616806077,0.44386723381649607,0.6153846153846154,1.874019742012024
48,1.2076151977030916,0.48162625042374163,0.6666666666666666,1.874019742012024
49,1.0295114622877473,0.45908975968257637,0.5,1.874019742012024
50,1.0867439138322708,0.469164711546353,0.5714285714285714,1.874019742012024
51,1.0196150105592345,0.4505956978904261,0.375,1.8725764155387878
52,1.0547895849783182,0.4328664117628022,0.375,1.8725764155387878
53,0.968570741672338,0.38794034185388593,0.375,1.8726829290390015
54,0.9556276528726262,0.5098269851489575,-1.0,1.8726829290390015
55,1.0379375678905705,0.4482518842182951,0.375,1.8728141784667969
56,1.1515859989990256,0.48760307294336647,0.6153846153846154,1.873099446296692
57,1.1052297068616896,0.45147902870785034,0.5714285714285714,1.873099446296692
58,1.187414093886963,0.48630282172708117,0.5,1.8728141784667969
59,1.101486286011609,0.46286304613811163,0.25,1.8772190809249878
60,1.1407436773310173,0.48000230351765877,0.5,1.8772190809249878
61,1.0333658399512438,0.39037152082407117,0.5,1.8772190809249878
62,1.0496613595004034,0.41642504267137165,0.375,1.8731991648674011
63,1.1091830885193565,0.4459698138899718,0.375,1.8725764155387878
64,1.0340493332165197,0.4141515698086943,0.6153846153846154,1.8731991648674011
65,1.160477434254656,0.45310927494219716,0.25,1.8725764155387878
66,1.091481075840767,0.4256422908341895,0.6666666666666666,1.8731991648674011
67,1.1383928236672372,0.4485778706564139,0.5,1.836965262889862
68,1.1603097100254431,0.5535593125696265,-1.0,1.825290024280548
69,1.1114219493336148,0.44662894081227106,0.5,1.8729362487792969
70,1.1944608682089553,0.47235352208786036,0.5,1.8260098099708557
71,1.1781019578139356,0.4617302826997209,0.6153846153846154,1.8260098099708557
