generation,avg,stddev,min,max
0,0.25,0.0,0.25,0.25
1,0.28875,0.057811655399235884,0.25,0.375
2,0.3625,0.0875,0.25,0.625
3,0.46625,0.11706702140227196,0.25,0.75
4,0.6315936623811722,0.1966239120008163,0.25,1.4761034548282623
5,0.8311688027575949,0.2852214301256419,0.375,1.6392402052879333
6,1.0457887045132994,0.38085002120750866,0.25,1.679157793521881
7,1.1995996291352728,0.4066649762555964,0.25,1.7676699757575989
8,1.1937537741697195,0.4442082094964256,0.375,1.8186919689178467
9,1.142881767691816,0.45637070931978596,0.25,1.8723512887954712
10,1.175393566060548,0.46164089583559614,0.375,1.8401104807853699
11,1.1736422308656072,0.4717379424965703,0.5,1.8729186654090881
12,1.2535510750936079,0.48077522728181493,0.5,1.8729186654090881
13,1.1767530387411214,0.4512749206180748,0.375,1.8729186654090881
14,1.140933844725291,0.46251756490321294,0.375,1.8729851841926575
15,1.1767802413969697,0.46342612339991895,0.25,1.8729851841926575
16,1.1742925543598124,0.4713678386873807,0.25,1.8731010556221008
17,1.2351274350237365,0.4573192730656199,0.625,1.8731010556221008
18,1.2508593795696894,0.47790513314835453,0.375,1.8723512887954712
19,1.1925922966749982,0.4602453181377613,0.25,1.8727919459342957
20,1.2495161648049498,0.48651822727563093,0.25,1.8727919459342957
21,1.153939284682843,0.4647181399457492,0.25,1.8249932527542114
22,1.1675971229046282,0.4514611615317921,0.375,1.8727919459342957
23,1.1773238121969534,0.4646482444609481,0.375,1.8723512887954712
24,1.1923084597318045,0.4586075984932925,0.5,1.8145502209663391
25,1.2793354490423114,0.46975921670747667,0.5714285714285714,1.8128774166107178
26,1.1417610129418998,0.46625232075187634,0.375,1.8191092014312744
27,1.2131119111661959,0.4734548790824288,0.5,1.8191092014312744
28,1.1588740360816505,0.4649145730918086,0.25,1.8139380812644958
29,1.2173732234993553,0.4722930194526481,0.25,1.8731010556221008
30,1.2220441774659687,0.44800572541630546,0.5,1.8731010556221008
31,1.1272784855763118,0.48246582045660263,0.25,1.8731010556221008
32,1.1668305993027344,0.48655610895471607,0.25,1.8731010556221008
33,1.1911927223035268,0.4667505852259956,0.375,1.8731010556221008
34,1.1864433178927143,0.46580997108897876,0.375,1.872372806072235
35,1.185936852097048,0.4664780263979944,0.375,1.872372806072235
36,1.1459893792027547,0.4592721272171039,0.25,1.871926188468933
37,1.2056434954174324,0.46776217786505775,0.5,1.872372806072235
