generation,avg,stddev,min,max
0,0.25,0.0,0.25,0.25
1,0.3,0.06123724356957946,0.25,0.375
2,0.35,0.10897247358851683,0.25,0.5
3,0.4875,0.10383279828647593,0.25,0.625
4,0.475,0.14577379737113252,0.25,0.75
5,0.6625,0.17721808598447283,0.375,0.875
6,0.8498309314250946,0.2995633505062724,0.375,1.623309314250946
7,1.0807301461696626,0.373710841629183,0.75,1.7340532541275024
8,1.1613836539634552,0.3951512725764164,0.7272727272727273,1.7340532541275024
9,1.3383793699741364,0.4235816056762833,0.75,1.772045373916626
10,0.9141389465211617,0.40472777177437286,0.5,1.7656314969062805
11,1.2236147704824702,0.4975580865702866,0.6153846153846154,1.7828062772750854
12,1.1044273690382638,0.4038429223373472,0.75,1.728510856628418
13,1.106424464608869,0.4305976323264174,0.6153846153846154,1.788630485534668
14,1.3402236037784152,0.43237210866421383,0.75,1.750298023223877
15,1.044427791039149,0.34808196628597715,0.8,1.7472999691963196
16,1.1947790139251286,0.4168742532273847,0.75,1.7472999691963196
17,1.1714387655258178,0.41805216245757265,0.75,1.7317567467689514
18,1.2645694077014924,0.45869797541977436,0.5,1.7055336833000183
19,1.3351947598987155,0.4041176920898717,0.75,1.776821494102478
20,1.0400288462638856,0.4248511258151005,0.625,1.6918073296546936
21,1.5145949959754943,0.3550269140977402,0.75,1.7456418871879578
22,1.405512809753418,0.40581123930734697,0.75,1.7456418871879578
23,1.2245631496111553,0.42017035541323444,0.875,1.776702105998993
24,1.2036322944694096,0.42722290971941734,0.75,1.7552000880241394
25,1.3895164840751224,0.4188586952628063,0.875,1.797128438949585
26,1.3651039832168155,0.4253600393093001,0.75,1.7645793557167053
27,1.2902282416820525,0.5394362936399223,0.375,1.803208827972412
28,1.3869758758280013,0.40884575425516995,0.8888888888888888,1.7746074795722961
29,1.3120813396241928,0.4255909607118313,0.8888888888888888,1.8140073418617249
30,1.2249245683352155,0.4497792279875834,0.75,1.8140073418617249
31,1.0679829200108846,0.365240132538657,0.875,1.8140073418617249
32,0.9586890955766043,0.26806850918332825,0.75,1.7535576224327087
33,1.0409537217352125,0.3381615540073652,0.8,1.7535576224327087
34,0.888709274397956,0.28827019876188087,0.5,1.6843149662017822
35,1.2082347063223522,0.4181524006692862,0.8,1.7956398129463196
36,0.9123118440310162,0.28882849903509633,0.5,1.7064517736434937
37,0.9420254382822248,0.22773380649977054,0.75,1.6146988272666931
38,1.1213369753625657,0.36192294058373364,0.875,1.7153366208076477
39,1.1713111493322585,0.40713129261308284,0.75,1.7094265818595886
40,1.2066181090142993,0.3927090827745213,0.875,1.7245558500289917
41,1.3286307419189298,0.4022879129334571,0.7272727272727273,1.7485989332199097
42,0.9430402245304801,0.36500979383052895,0.5,1.715559720993042
43,0.9877547662787969,0.3739979821553272,0.625,1.735595166683197
44,1.3512188898192512,0.4157416683667622,0.75,1.8306456804275513
45,1.3335837774806554,0.40129154833603814,0.75,1.7402110695838928
46,1.3902207832866247,0.3541244808632842,0.8,1.6948585510253906
47,1.0897997890578377,0.341918499785285,0.8,1.6907574534416199
48,1.2043137689431507,0.4432586560780061,0.6666666666666666,1.6907574534416199
49,1.138157779062637,0.38062795138140687,0.7272727272727273,1.6167369484901428
50,1.1465464191559032,0.43929325327512025,0.6153846153846154,1.6907574534416199
51,0.9242404816802751,0.38787916308632103,0.375,1.6842119097709656
52,1.008767367336485,0.32888435086436896,0.75,1.7551248669624329
