Parent 1 Fitness,Parent 2 Fitness,Offspring Fitness
1.4214788958970246,1.7027465879554358,1.3161890079248604
1.4214788958970246,1.7179486969499576,1.3376574971800783
1.4279988161862553,1.43014165233101,1.4300206331011769
1.4279988161862553,1.467292599206592,1.3098778263808804
1.4279988161862553,1.4912012143102327,1.4912012143102327
1.4279988161862553,1.4984916829120074,1.3642605017478402
1.4279988161862553,1.515986362206259,1.2208872410013536
1.4279988161862553,1.5520011140411833,1.310418339822688
1.4279988161862553,1.6055471225267044,0.04
1.4279988161862553,1.6167552759758386,1.4279988161862553
1.4279988161862553,1.6909338137986558,1.2173170518575251
1.4279988161862553,1.7027465879554358,0.03
1.4279988161862553,1.7179486969499576,0.02
1.43014165233101,1.467292599206592,1.4752886613385887
1.43014165233101,1.4912012143102327,1.3081162029752742
1.43014165233101,1.4984916829120074,0.05
1.43014165233101,1.515986362206259,1.7065011847274068
1.43014165233101,1.5520011140411833,0.04
1.43014165233101,1.6055471225267044,1.7303401886466556
1.43014165233101,1.6167552759758386,0.03
1.43014165233101,1.6909338137986558,1.428045562780668
1.43014165233101,1.7027465879554358,1.7064703596659552
1.43014165233101,1.7179486969499576,1.7192061940626933
1.467292599206592,1.4912012143102327,1.2374192120393197
1.467292599206592,1.4984916829120074,0.06
1.467292599206592,1.515986362206259,1.5830969984210812
1.467292599206592,1.5520011140411833,1.3869126975783634
1.467292599206592,1.6055471225267044,1.4622270323572493
1.467292599206592,1.6167552759758386,1.1473977718718325
1.467292599206592,1.6909338137986558,1.1898006233177854
1.467292599206592,1.7027465879554358,1.4752321700538085
1.467292599206592,1.7179486969499576,1.2173505936521225
1.4912012143102327,1.4984916829120074,0.05
1.4912012143102327,1.515986362206259,1.117130295256276
1.4912012143102327,1.5520011140411833,1.3143377574372157
1.4912012143102327,1.6055471225267044,1.1966644802357418
1.4912012143102327,1.6167552759758386,1.247782293452958
1.4912012143102327,1.6909338137986558,1.2783642346035333
1.4912012143102327,1.7027465879554358,0.03
1.4912012143102327,1.7179486969499576,1.5807101909599763
1.4984916829120074,1.515986362206259,1.234544537979806
1.4984916829120074,1.5520011140411833,1.4769014258376423
1.4984916829120074,1.6055471225267044,0.04
1.4984916829120074,1.6167552759758386,1.3594152176341021
1.4984916829120074,1.6909338137986558,1.215363636392345
1.4984916829120074,1.7027465879554358,1.3635477296274712
1.4984916829120074,1.7179486969499576,1.4329538806135926
1.515986362206259,1.5520011140411833,1.1273548095272021
1.515986362206259,1.6055471225267044,1.486820424771624
1.515986362206259,1.6167552759758386,1.4264716884025497
1.515986362206259,1.6909338137986558,1.1388057958446576
1.515986362206259,1.7027465879554358,0.02
1.515986362206259,1.7179486969499576,1.7179486969499576
1.5520011140411833,1.6055471225267044,1.1826389787236178
1.5520011140411833,1.6167552759758386,1.421569966272187
1.5520011140411833,1.6909338137986558,1.6986884480973465
1.5520011140411833,1.7027465879554358,1.2571224200476228
1.5520011140411833,1.7179486969499576,0.05
1.6055471225267044,1.6167552759758386,0.06
1.6055471225267044,1.6909338137986558,1.654762397038279
1.6055471225267044,1.7027465879554358,1.3124822065227655
1.6055471225267044,1.7179486969499576,1.2210100879192645
1.6167552759758386,1.6909338137986558,1.5428972921926587
1.6167552759758386,1.7027465879554358,1.1186107826577076
1.6167552759758386,1.7179486969499576,1.7192061940626933
1.6909338137986558,1.7027465879554358,1.7027465879554358
1.6909338137986558,1.7179486969499576,1.6150418537682847
1.7027465879554358,1.7179486969499576,1.706500601091764
