Parent 1 Fitness,Parent 2 Fitness,Offspring Fitness
1.5898204075938716,1.5923494504292228,1.5898204075938716
1.5898204075938716,1.59285996074906,1.5898204075938716
1.5898204075938716,1.5931332573519807,1.5898204075938716
1.5898204075938716,1.5931332573519807,1.5898204075938716
1.5898204075938716,1.593328247643694,1.5898204075938716
1.5898204075938716,1.5980753748557075,1.5898204075938716
1.5898204075938716,1.6272456249720295,1.5898204075938716
1.5898204075938716,1.6350866401885504,1.5898204075938716
1.5898204075938716,1.6390788896387622,1.5931332573519807
1.5898204075938716,1.6401027004089244,1.5931332573519807
1.5898204075938716,1.6431874629063086,1.5898204075938716
1.5898204075938716,1.6432232185642088,1.5898204075938716
1.5898204075938716,1.7860830360573687,1.7844187974298977
1.5898204075938716,1.7957068647339627,1.4414227133639494
1.5923494504292228,1.59285996074906,1.5923494504292228
1.5923494504292228,1.5931332573519807,1.5923494504292228
1.5923494504292228,1.5931332573519807,1.5923494504292228
1.5923494504292228,1.593328247643694,1.5923494504292228
1.5923494504292228,1.5980753748557075,1.5923494504292228
1.5923494504292228,1.6272456249720295,1.5923494504292228
1.5923494504292228,1.6350866401885504,1.5923494504292228
1.5923494504292228,1.6390788896387622,1.5904084651609156
1.5923494504292228,1.6401027004089244,1.640086058852924
1.5923494504292228,1.6431874629063086,1.5923494504292228
1.5923494504292228,1.6432232185642088,1.5923494504292228
1.5923494504292228,1.7860830360573687,1.5923567623677193
1.5923494504292228,1.7957068647339627,1.5989000777131603
1.59285996074906,1.5931332573519807,1.59285996074906
1.59285996074906,1.5931332573519807,1.59285996074906
1.59285996074906,1.593328247643694,1.59285996074906
1.59285996074906,1.5980753748557075,1.59285996074906
1.59285996074906,1.6272456249720295,1.59285996074906
1.59285996074906,1.6350866401885504,1.59285996074906
1.59285996074906,1.6390788896387622,1.640086058852924
1.59285996074906,1.6401027004089244,1.5928343055952419
1.59285996074906,1.6431874629063086,1.59285996074906
1.59285996074906,1.6432232185642088,1.59285996074906
1.59285996074906,1.7860830360573687,1.5928599607490583
1.59285996074906,1.7957068647339627,1.5928163918093863
1.5931332573519807,1.5931332573519807,1.5931332573519807
1.5931332573519807,1.593328247643694,1.5931332573519807
1.5931332573519807,1.5980753748557075,1.5931332573519807
1.5931332573519807,1.6272456249720295,1.5931332573519807
1.5931332573519807,1.6350866401885504,1.5931332573519807
1.5931332573519807,1.6390788896387622,1.5931332573519807
1.5931332573519807,1.6401027004089244,1.640086058852924
1.5931332573519807,1.6431874629063086,1.5931332573519807
1.5931332573519807,1.6432232185642088,1.5931332573519807
1.5931332573519807,1.7860830360573687,1.5928857554079259
1.5931332573519807,1.7957068647339627,1.7960214039095945
1.5931332573519807,1.593328247643694,1.5931332573519807
1.5931332573519807,1.5980753748557075,1.5931332573519807
1.5931332573519807,1.6272456249720295,1.5931332573519807
1.5931332573519807,1.6350866401885504,1.5931332573519807
1.5931332573519807,1.6390788896387622,1.59068576838848
1.5931332573519807,1.6401027004089244,1.5931332573519807
1.5931332573519807,1.6431874629063086,1.5931332573519807
1.5931332573519807,1.6432232185642088,1.5931332573519807
1.5931332573519807,1.7860830360573687,1.7860830360573687
1.5931332573519807,1.7957068647339627,1.107594157457124
1.593328247643694,1.5980753748557075,1.593328247643694
1.593328247643694,1.6272456249720295,1.593328247643694
1.593328247643694,1.6350866401885504,1.593328247643694
1.593328247643694,1.6390788896387622,1.5906857683884783
1.593328247643694,1.6401027004089244,1.6401027004089215
1.593328247643694,1.6431874629063086,1.593328247643694
1.593328247643694,1.6432232185642088,1.593328247643694
1.593328247643694,1.7860830360573687,1.1075941574571253
1.593328247643694,1.7957068647339627,1.7859227492293104
1.5980753748557075,1.6272456249720295,1.5980753748557075
1.5980753748557075,1.6350866401885504,1.5980753748557075
1.5980753748557075,1.6390788896387622,1.6496708572559644
1.5980753748557075,1.6401027004089244,1.1468206950462634
1.5980753748557075,1.6431874629063086,1.5980753748557075
1.5980753748557075,1.6432232185642088,1.5980753748557075
1.5980753748557075,1.7860830360573687,1.3253030965977217
1.5980753748557075,1.7957068647339627,1.080155633904218
1.6272456249720295,1.6350866401885504,1.6272456249720295
1.6272456249720295,1.6390788896387622,1.592465818988138
1.6272456249720295,1.6401027004089244,1.6280131471292083
1.6272456249720295,1.6431874629063086,1.6272456249720295
1.6272456249720295,1.6432232185642088,1.6272456249720295
1.6272456249720295,1.7860830360573687,1.628013147129208
1.6272456249720295,1.7957068647339627,1.7954208778081582
1.6350866401885504,1.6390788896387622,1.6336636743959785
1.6350866401885504,1.6401027004089244,1.1428187603308464
1.6350866401885504,1.6431874629063086,1.6350866401885504
1.6350866401885504,1.6432232185642088,1.6350866401885504
1.6350866401885504,1.7860830360573687,1.3758487842392182
1.6350866401885504,1.7957068647339627,1.5989135194795887
1.6390788896387622,1.6401027004089244,1.6390788896387622
1.6390788896387622,1.6431874629063086,1.6390788896387622
1.6390788896387622,1.6432232185642088,1.642144244387536
1.6390788896387622,1.7860830360573687,1.6390788896387622
1.6390788896387622,1.7957068647339627,1.6390788896387622
1.6401027004089244,1.6431874629063086,1.5928278105130573
1.6401027004089244,1.6432232185642088,1.2167822279747897
1.6401027004089244,1.7860830360573687,1.6401027004089244
1.6401027004089244,1.7957068647339627,1.6401027004089244
1.6431874629063086,1.6432232185642088,1.6431874629063086
1.6431874629063086,1.7860830360573687,1.5931332573519807
1.6431874629063086,1.7957068647339627,1.2995511609104478
1.6432232185642088,1.7860830360573687,1.5931332573519807
1.6432232185642088,1.7957068647339627,1.278028331394791
1.7860830360573687,1.7957068647339627,1.7860830360573687
