Fitness
0.15
0.15
0.15
0.14
0.14
0.14
0.13
1.0433644798491968
1.0433173179169721
1.043342276415325
1.0485885307660423
1.0485885307660423
1.1009717913694264
1.106187727758627
1.104136945642582
1.105721892206589
1.1121822552878555
1.1333767905339769
1.1357620077029877
1.1009717913694264
1.1009717913694264
