Fitness
1.158171764454886
1.158171764454886
1.158171764454886
1.158171764454886
1.158171764454886
1.158171764454886
1.158171764454886
1.2194844525693858
1.2194844525693858
1.2194844525693858
1.2194844525693858
1.2194844525693858
1.495490631918657
1.5455541988931674
1.2509802086299961
1.5455541988931674
1.5455529558761112
1.087068041693109
1.2765997637799875
1.3605460876554996
1.3605460876554996
