Fitness
1.4134410734173188
1.4134410734173188
1.4134410734173188
1.3973774732697928
1.4409213475520588
1.4418432893080515
1.4413254062485001
1.283492581081357
1.2834925810813589
1.2834925810813589
1.0011227223561197
0.08
0.08
1.0287293785563807
1.036676770537261
0.09
0.09
0.09
0.09
1.3246729119742005
1.3258091170166444
