Fitness
1.4744298035237366
1.4744298035237366
1.4744298035237366
1.595974395349406
1.595974395349406
1.1501442254422696
1.001166853402323
1.0011668534023224
1.001166853402323
1.002972225346997
1.1511891098575047
1.1511895739409574
1.150045972274848
0.08
0.08
1.0336142927931176
1.0336142927931178
1.0377760035849593
1.040456838648657
1.040456838648657
1.003489053290591
