Fitness
0.4429551798944304
0.3373080650119207
0.30765371915503087
0.30791552998204696
0.3069664489163064
0.1707736439249919
0.06426397836772489
0.14929544080778356
0.15000789762337613
0.08408317376319731
0.08400561859263929
0.06430940128334348
0.028707560654801175
0.06966734306860123
0.06965247496333474
0.069406418090706
