Fitness
1.5848134506723475
1.5848134506723475
1.265964260008049
1.265964260008049
1.265964260008049
1.265964260008049
1.265964260008049
1.265964260008049
1.265964260008049
1.2636074447270276
1.2636074447270276
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
1.1072237994603458
1.1072237994603458
