Fitness
1.3870662675449232
1.0670543000301926
1.0670543000301926
1.0670543000301926
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
1.0024910525697293
1.0175856669353582
1.0134575773938517
1.0134575773938517
1.0134575773938514
1.0101262942853346
1.0030371010526804
1.0030371010526804
